76
0.9943403950872997	0.0
0.9948430382205057	0.0
0.9948430382205057	0.0
0.9943403950872997	0.0
0.9953457657877797	0.0
0.9963514742585571	0.0
0.9968544551790748	0.0
0.9968544551790748	0.0
0.9963514742585571	0.0
0.9953457657877797	0.0
0.9953457657877797	0.0
0.9968544551790748	0.0
0.9978606704329079	0.0
0.9983639047832414	0.0
0.9983639047832414	0.0
0.9978606704329079	0.0
0.9968544551790748	0.0
0.9953457657877797	0.0
0.9943403950872997	0.0
0.9963514742585571	0.0
0.9978606704329079	0.0
0.9988672236271992	0.0
0.9993706269732915	0.0
0.9993706269732915	0.0
0.9988672236271992	0.0
0.9978606704329079	0.0
0.9963514742585571	0.0
0.9943403950872997	0.0
0.9948430382205057	0.0
0.9968544551790748	0.0
0.9983639047832414	0.0
0.9993706269732915	0.0
0.9998741148300296	0.0
0.9998741148300296	0.0
0.9993706269732915	0.0
0.9983639047832414	0.0
0.9968544551790748	0.0
0.9948430382205057	0.0
0.9948430382205057	0.0
0.9968544551790748	0.0
0.9983639047832414	0.0
0.9993706269732915	0.0
0.9998741148300296	0.0
0.9998741148300296	0.0
0.9993706269732915	0.0
0.9983639047832414	0.0
0.9968544551790748	0.0
0.9948430382205057	0.0
0.9943403950872997	0.0
0.9963514742585571	0.0
0.9978606704329079	0.0
0.9988672236271992	0.0
0.9993706269732915	0.0
0.9993706269732915	0.0
0.9988672236271992	0.0
0.9978606704329079	0.0
0.9963514742585571	0.0
0.9943403950872997	0.0
0.9953457657877797	0.0
0.9968544551790748	0.0
0.9978606704329079	0.0
0.9983639047832414	0.0
0.9983639047832414	0.0
0.9978606704329079	0.0
0.9968544551790748	0.0
0.9953457657877797	0.0
0.9953457657877797	0.0
0.9963514742585571	0.0
0.9968544551790748	0.0
0.9968544551790748	0.0
0.9963514742585571	0.0
0.9953457657877797	0.0
0.9943403950872997	0.0
0.9948430382205057	0.0
0.9948430382205057	0.0
0.9943403950872997	0.0
